POSREGEX1068 2	JJ\ NN\ IN\ (NN)+\ CC\ (NN)+
POSREGEX1069 2	JJ\ CD\ NN
POSREGEX1070 2	JJ\ NNS\ IN\ DT\ (NN)+
POSREGEX1071 2	NNS\ VBD
POSREGEX1072 2	NN\ IN\ DT\ NNS
POSREGEX1073 2	JJ\ NN\ (NNP)+\ NN
POSREGEX1074 3	JJ\ (NN)+\ NNP
POSREGEX1075 3	VBN\ IN\ (NN)+
POSREGEX1076 3	JJ\ NNS\ IN\ JJ\ NNS
POSREGEX1077 3	JJ\ CC\ JJ
POSREGEX1078 3	VBN\ IN\ (JJ)+\ NN
POSREGEX1079 3	JJ\ NNS\ IN\ NN\ NNS
POSREGEX1080 3	JJ\ NN\ VBZ\ VBN
POSREGEX1081 3	RB\ NN\ NNS
POSREGEX1082 3	VBZ\ DT\ JJ\ NNS
POSREGEX1083 3	(NN)+\ IN\ NNP
POSREGEX1084 3	CD\ NN\ NNS
POSREGEX1085 3	NN\ CC\ JJ\ NN\ NNS
POSREGEX1086 3	NNS\ IN\ NNS
POSREGEX1087 3	JJ\ NN\ IN\ NNP\ NNS
POSREGEX1088 3	(JJ)+\ NNP\ NN\ NNS
POSREGEX1089 3	NN\ IN\ DT\ JJ\ NNS
POSREGEX1090 3	NN\ IN\ DT\ NNP\ (NN)+
POSREGEX1091 3	NN\ DT\ (JJ)+\ (NN)+
POSREGEX1092 3	CD\ NNP
POSREGEX1093 3	VB\ DT\ JJ\ (NN)+\ IN\ (NN)+
POSREGEX1094 3	JJ\ NNS\ IN\ NN
POSREGEX1095 3	NNS\ IN\ JJ\ NNS
POSREGEX1096 3	VBG\ JJ\ NN\ NNS
POSREGEX1097 3	(NNP)+\ \,
POSREGEX1098 3	VBG\ DT\ NN\ NNS
POSREGEX1099 3	NN\ IN\ NNP\ NNS
POSREGEX1100 3	NNS\ IN\ DT\ NN\ IN\ JJ\ NN\ NNS
POSREGEX1101 3	VBN\ CC\ VBN
POSREGEX1102 3	NN\ IN\ NN\ CC\ NN
POSREGEX1103 3	JJS\ (NN)+
POSREGEX1104 3	VBG\ DT\ NN\ IN\ DT\ (NN)+
POSREGEX1105 3	(JJ)+\ NNS\ VBP
POSREGEX1106 3	NNS\ IN\ DT\ JJ\ (NN)+
POSREGEX1107 3	CD
POSREGEX1108 3	NN\ NNP\ NNS
POSREGEX1109 3	NN\ JJ\ (NN)+\ NNS
POSREGEX1110 3	JJ\ NN\ VBD
POSREGEX1111 3	DT\ NNS
POSREGEX1112 3	NN\ IN\ NN\ IN\ (NN)+
POSREGEX1113 3	NNP\ \(\ CD\ \)
POSREGEX1114 3	NNS\ VBP
POSREGEX1115 3	NNS\ (JJ)+\ NN
POSREGEX1116 3	JJ\ VBG\ NNS
POSREGEX1117 3	NN\ NNS\ (NN)+
POSREGEX1118 3	VB\ DT\ NN\ NNS
POSREGEX1119 3	VB\ DT\ NN\ IN\ DT\ (NN)+
POSREGEX1120 3	JJ\ NN\ NNP\ NNS
POSREGEX1121 3	VB\ DT\ NN\ IN\ (JJ)+\ NNS
POSREGEX1122 4	NNP\ POS\ (NN)+
POSREGEX1123 4	JJ\ NN\ IN\ NN\ NNS
POSREGEX1124 4	CD\ JJ\ NNS
POSREGEX1125 4	PRP
POSREGEX1126 4	VBZ\ DT\ (NN)+
POSREGEX1127 4	JJ\ VBG\ (NN)+
POSREGEX1128 4	(NN)+\ JJ
POSREGEX1129 4	NN\ VBD\ (NN)+
POSREGEX1130 4	VB\ JJ\ NN
POSREGEX1131 4	VBN\ IN\ DT\ (NN)+
POSREGEX1132 4	JJ\ (VBG)+
POSREGEX1133 4	VBN\ JJ
POSREGEX1134 4	DT\ JJ\ NNS
POSREGEX1135 4	NNP\ CD\ (NN)+
POSREGEX1136 4	RB\ (JJ)+\ NN\ NNS
POSREGEX1137 4	VBG\ JJ\ (NN)+
POSREGEX1138 4	CD\ (JJ)+\ (NN)+
POSREGEX1139 4	JJ\ NNS\ IN\ DT\ (JJ)+\ NN
POSREGEX1140 4	NN\ \(\ NN\ \)
POSREGEX1141 4	JJ\ NNS\ VBP\ VBN
POSREGEX1142 4	NN\ CD\ NN
POSREGEX1143 4	NNP\ NN\ VBG
POSREGEX1144 5	NNP\ CC\ NNP\ NNS
POSREGEX1145 5	RB\ VBN\ NNS
POSREGEX1146 5	VBD
POSREGEX1147 5	NN\ DT\ (NN)+
POSREGEX1148 5	(NNP)+\ JJ\ NNS
POSREGEX1149 5	JJ\ NN\ IN\ DT\ (JJ)+\ (NN)+
POSREGEX1150 5	(NN)+\ VBD\ NNS
POSREGEX1151 5	(NNP)+\ CC\ (NNP)+
POSREGEX1152 5	NN\ CC\ (JJ)+\ (NN)+
POSREGEX1153 6	(NNP)+\ VBG
POSREGEX1154 6	IN\ NNS
POSREGEX1155 6	(JJ)+\ NN\ IN\ JJ\ NNS
POSREGEX1156 6	NNS\ IN\ DT\ (NN)+
POSREGEX1157 6	(NN)+\ VBN\ NN
POSREGEX1158 6	NNP\ \(\ NNP\ \)\ NN
POSREGEX1159 6	RB\ VBN\ NN
POSREGEX1160 7	JJ\ (NN)+\ VBG
POSREGEX1161 7	(NN)+\ IN\ DT\ NN\ NNS
POSREGEX1162 7	VBN\ JJ\ (NNS)+
POSREGEX1163 7	JJ\ NNS\ (NN)+
POSREGEX1164 7	(JJ)+\ NN\ CC\ (NN)+
POSREGEX1165 7	RB\ (JJ)+\ NN
POSREGEX1166 7	JJ\ NN\ IN\ (NNP)+
POSREGEX1167 8	(JJ)+\ NN\ IN\ NNS
POSREGEX1168 8	VB\ (NN)+
POSREGEX1169 8	VBN\ NN\ NNS
POSREGEX1170 8	VBG\ (JJ)+\ NNS
POSREGEX1171 9	NN\ NNP
POSREGEX1172 9	VBG\ DT\ (NN)+
POSREGEX1173 10	NN\ VBG\ NN
POSREGEX1174 11	(JJ)+\ (NN)+\ IN\ DT\ (NN)+
POSREGEX1175 11	NN\ IN\ (JJ)+\ NN\ NNS
POSREGEX1176 12	RB\ (JJ)+\ NNS
POSREGEX1177 12	NN\ IN\ JJ\ (NN)+
POSREGEX1178 13	VBG\ DT\ (JJ)+\ (NN)+
POSREGEX1179 13	NN\ IN\ (NNS)+
POSREGEX1180 13	(JJ)+\ (NN)+\ JJ\ (NN)+
POSREGEX1181 13	CD\ NNS
POSREGEX1182 13	NNS\ IN\ (NN)+
POSREGEX1183 13	JJ\ CC\ JJ\ NNS
POSREGEX1184 14	NN\ CC\ NN\ NNS
POSREGEX1185 14	VBG\ (NN)+\ NNS
POSREGEX1186 15	NN\ IN\ DT\ (JJ)+\ NN
POSREGEX1187 15	JJ\ (NN)+\ IN\ (NN)+
POSREGEX1188 15	(NN)+\ NNP\ (NN)+
POSREGEX1189 15	(NN)+\ IN\ NN\ NNS
POSREGEX1190 16	NN\ JJ\ (NNS)+
POSREGEX1191 16	NNP\ JJ\ (NN)+
POSREGEX1192 16	(NN)+\ CC\ (NN)+
POSREGEX1193 16	JJ\ NNP\ NNS
POSREGEX1194 17	VB\ DT\ (JJ)+\ NN
POSREGEX1195 17	VBN\ (JJ)+\ NN
POSREGEX1196 17	CD\ (NN)+
POSREGEX1197 18	VB\ DT\ (NN)+
POSREGEX1198 18	(NN)+\ VBG
POSREGEX1199 18	RB\ (NN)+
POSREGEX1200 18	DT\ (NN)+
POSREGEX1201 18	DT\ (JJ)+\ (NN)+
POSREGEX1202 19	JJ\ (NNP)+\ (NN)+
POSREGEX1203 20	(NNP)+\ (NN)+\ NNS
POSREGEX1204 23	(NN)+\ JJ\ (NN)+
POSREGEX1205 23	(NNS)+\ NN
POSREGEX1206 24	VBN\ (NNS)+
POSREGEX1207 27	(NN)+\ IN\ DT\ (NN)+
POSREGEX1208 28	VBN
POSREGEX1209 29	(VBG)+\ NNS
POSREGEX1210 29	JJ\ (NNP)+
POSREGEX1211 35	(NN)+\ IN\ (NN)+
POSREGEX1212 37	VBN\ (NN)+
POSREGEX1213 38	NN\ IN\ (JJ)+\ NNS
POSREGEX1214 57	(JJ)+
POSREGEX1215 58	(NNP)+
POSREGEX1216 62	(VBG)+
POSREGEX1217 64	(VBG)+\ NN
POSREGEX1218 94	(NNP)+\ NNS
POSREGEX1219 162	(JJ)+\ NN\ NNS
POSREGEX1220 195	NNP\ (NN)+
POSREGEX1221 299	(NNS)+
POSREGEX1222 327	(JJ)+\ NNS
POSREGEX1223 364	NN\ (NNS)+
POSREGEX1224 704	(JJ)+\ (NN)+
POSREGEX1225 1995	(NN)+
